        FltTime          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL
#              s             mB             ?C              %            m/s              ?              m
#---------------------------------------------------------------------------------------------------------
          474,0         729,30          -1,09          97,76           19,8            339         2163,3
          475,0         728,78          -1,08          97,87           19,8            339         2169,0
          476,0         728,26          -1,09          97,67           19,8            338         2174,7
          477,0         727,72          -1,11          97,74           19,7            338         2180,6
          478,0         727,18          -1,15          97,84           19,6            338         2186,5
          479,0         726,64          -1,22          97,95           19,5            338         2192,5
          480,0         726,10          -1,26          98,06           19,5            337         2198,5
          481,0         725,55          -1,29          98,50           19,4            337         2204,5
          482,0         725,00          -1,34          98,65           19,3            337         2210,6
          483,0         724,44          -1,40          98,96           19,2            337         2216,7
          484,0         723,87          -1,43          99,19           19,0            337         2223,0
          485,0         723,30          -1,47          99,33           18,9            337         2229,2
          486,0         722,73          -1,50          99,48           18,8            337         2235,6
          487,0         722,15          -1,53          99,52           18,7            337         2241,9
          488,0         721,57          -1,55          99,50           18,6            338         2248,3
          489,0         720,99          -1,59          99,50           18,5            338         2254,8
          490,0         720,40          -1,64          99,43           18,5            338         2261,2
          491,0         719,83          -1,69          99,34           18,4            338         2267,6
          492,0         719,25          -1,74          99,66           18,3            338         2274,0
          493,0         718,69          -1,78         100,00           18,3            338         2280,2
          494,0         718,12          -1,83         100,00           18,2            338         2286,5
          495,0         717,56          -1,87         100,00           18,1            337         2292,7
          496,0         717,01          -1,89         100,00           18,1            337         2298,8
          497,0         716,46          -1,92         100,00           17,9            337         2304,9
          498,0         715,92          -1,97         100,00           17,8            336         2310,9
          499,0         715,39          -2,02         100,00           17,7            336         2316,9
          500,0         714,85          -2,06         100,00           17,6            336         2322,9
          501,0         714,32          -2,08         100,00           17,6            336         2328,8
          502,0         713,79          -2,09         100,00           17,6            336         2334,7
          503,0         713,27          -2,15         100,00           17,7            336         2340,5
          504,0         712,75          -2,18         100,00           17,7            335         2346,3
          505,0         712,22          -2,22         100,00           17,8            335         2352,2
          506,0         711,69          -2,24         100,00           17,8            334         2358,1
          507,0         711,16          -2,24         100,00           17,8            334         2364,0
          508,0         710,63          -2,27         100,00           17,8            333         2369,9
          509,0         710,10          -2,29         100,00           17,9            333         2375,9
          510,0         709,57          -2,30         100,00           18,0            334         2381,8
          511,0         709,03          -2,32         100,00           18,2            334         2387,8
          512,0         708,51          -2,34         100,00           18,3            335         2393,7
          513,0         707,98          -2,25         100,00           18,4            335         2399,7
          514,0         707,45          -2,21         100,00           18,5            336         2405,6
          515,0         706,92          -2,17         100,00           18,5            337         2411,6
          516,0         706,38          -2,17         100,00           18,4            337         2417,6
          517,0         705,84          -2,36         100,00           18,4            338         2423,7
          518,0         705,29          -2,50         100,00           18,4            338         2429,9
          519,0         704,74          -2,62         100,00           18,4            338         2436,1
          520,0         704,19          -2,69         100,00           18,5            338         2442,3
          521,0         703,64          -2,74         100,00           18,6            338         2448,5
          522,0         703,09          -2,75         100,00           18,8            338         2454,7
          523,0         702,54          -2,78         100,00           18,9            339         2460,9
          524,0         701,99          -2,80         100,00           19,1            339         2467,1
          525,0         701,45          -2,87         100,00           19,2            339         2473,3
          526,0         700,91          -2,90         100,00           19,3            339         2479,3
          527,0         700,37          -2,94         100,00           19,4            340         2485,4
          528,0         699,84          -2,98         100,00           19,5            340         2491,5
          529,0         699,31          -2,99         100,00           19,6            340         2497,5
          530,0         698,79          -2,95         100,00           19,7            340         2503,4
          531,0         698,27          -2,29         100,00           19,7            341         2509,3
          532,0         697,75          -1,93         100,00           19,7            341         2515,2
          533,0         697,25          -1,94         100,00           19,7            341         2520,9
          534,0         696,75          -2,12         100,00           19,7            341         2526,6
          535,0         696,26          -2,22         100,00           19,7            341         2532,2
          536,0         695,77          -2,34         100,00           19,7            342         2537,8
          537,0         695,28          -2,35         100,00           19,8            342         2543,5
          538,0         694,79          -2,42         100,00           19,9            342         2549,0
          539,0         694,31          -2,50         100,00           20,0            342         2554,5
          540,0         693,83          -2,63         100,00           20,0            342         2560,0
          541,0         693,36          -2,85         100,00           20,0            342         2565,4
          542,0         692,89          -3,10         100,00           20,0            342         2570,8
          543,0         692,42          -3,20         100,00           20,0            342         2576,1
          544,0         691,95          -3,24         100,00           20,0            342         2581,6
          545,0         691,47          -3,19         100,00           20,1            342         2587,0
          546,0         691,00          -3,20         100,00           20,3            342         2592,4
          547,0         690,53          -3,36         100,00           20,4            342         2597,8
          548,0         690,05          -3,42         100,00           20,6            342         2603,3
          549,0         689,57          -3,34         100,00           20,8            341         2608,8
          550,0         689,09          -3,18         100,00           20,8            341         2614,3
          551,0         688,61          -3,29         100,00           20,8            340         2619,9
          552,0         688,13          -3,42         100,00           20,8            340         2625,4
          553,0         687,65          -3,45         100,00           20,8            340         2630,9
          554,0         687,17          -3,39         100,00           20,8            339         2636,4
          555,0         686,69          -3,45         100,00           20,9            339         2642,0
          556,0         686,21          -3,51         100,00           21,1            339         2647,5
          557,0         685,73          -3,32         100,00           21,3            338         2653,0
          558,0         685,26          -3,05         100,00           21,5            338         2658,5
          559,0         684,78          -2,92         100,00           21,7            338         2664,0
          560,0         684,31          -2,86         100,00           21,8            338         2669,5
          561,0         683,84          -2,90         100,00           21,9            338         2675,0
          562,0         683,36          -3,21         100,00           22,0            338         2680,4
          563,0         682,89          -3,49         100,00           22,1            338         2685,9
          564,0         682,42          -3,55         100,00           22,2            338         2691,4
          565,0         681,94          -3,60         100,00           22,4            338         2696,9
          566,0         681,48          -3,69         100,00           22,5            337         2702,3
          567,0         681,01          -3,84         100,00           22,6            337         2707,7
          568,0         680,54          -3,86         100,00           22,8            337         2713,1
          569,0         680,07          -3,86         100,00           22,9            337         2718,6
          570,0         679,61          -3,80         100,00           23,0            336         2724,0
          571,0         679,14          -3,89         100,00           23,1            336         2729,4
          572,0         678,68          -3,89         100,00           23,3            336         2734,8
          573,0         678,22          -3,94         100,00           23,5            336         2740,1
          574,0         677,76          -4,06         100,00           23,6            335         2745,5
          575,0         677,30          -4,20         100,00           23,7            335         2750,8
          576,0         676,84          -4,34         100,00           23,8            335         2756,2
          577,0         676,38          -4,39         100,00           23,9            335         2761,6
          578,0         675,91          -4,44         100,00           24,0            335         2767,1
          579,0         675,44          -4,50         100,00           24,1            335         2772,6
          580,0         674,96          -4,55         100,00           24,2            335         2778,2
          581,0         674,47          -4,57         100,00           24,2            335         2783,8
          582,0         673,99          -4,58         100,00           24,2            335         2789,5
          583,0         673,49          -4,58         100,00           24,2            335         2795,4
          584,0         672,99          -4,64         100,00           24,1            335         2801,2
          585,0         672,48          -4,67         100,00           24,0            335         2807,2
          586,0         671,97          -4,60         100,00           24,0            335         2813,2
          587,0         671,45          -4,53         100,00           23,9            335         2819,2
          588,0         670,93          -4,50         100,00           23,9            335         2825,3
          589,0         670,41          -4,56         100,00           23,9            335         2831,5
          590,0         669,88          -4,63         100,00           23,9            335         2837,7
          591,0         669,34          -4,78         100,00           23,9            335         2844,1
          592,0         668,80          -4,86         100,00           23,9            335         2850,5
          593,0         668,26          -4,87         100,00           23,9            335         2856,8
          594,0         667,72          -4,60         100,00           23,9            335         2863,2
          595,0         667,17          -4,34         100,00           23,9            335         2869,6
          596,0         666,62          -4,63         100,00           23,9            335         2876,1
          597,0         666,07          -4,91         100,00           23,8            335         2882,6
          598,0         665,52          -5,06         100,00           23,8            334         2889,1
          599,0         664,98          -5,15         100,00           23,9            334         2895,6
          600,0         664,44          -5,12         100,00           23,9            334         2901,9
          601,0         663,90          -5,17         100,00           24,0            334         2908,2
          602,0         663,37          -5,21         100,00           24,0            334         2914,5
          603,0         662,84          -5,25         100,00           24,0            333         2920,8
          604,0         662,32          -5,20         100,00           24,1            333         2927,1
          605,0         661,80          -5,15         100,00           24,1            333         2933,2
          606,0         661,29          -5,15         100,00           24,2            332         2939,3
          607,0         660,78          -5,17         100,00           24,2            332         2945,4
          608,0         660,27          -5,16         100,00           24,2            332         2951,4
          609,0         659,78          -5,17         100,00           24,2            332         2957,3
          610,0         659,29          -5,22         100,00           24,2            331         2963,1
          611,0         658,81          -5,32         100,00           24,1            331         2968,8
          612,0         658,34          -5,33          99,71           24,0            331         2974,4
          613,0         657,88          -5,35          99,43           23,9            330         2979,9
          614,0         657,42          -5,34          99,14           23,8            330         2985,4
          615,0         656,98          -5,40          98,86           23,7            330         2990,7
          616,0         656,55          -5,51         100,00           23,8            330         2995,8
          617,0         656,11          -5,67         100,00           23,8            329         3001,0
          618,0         655,69          -5,74         100,00           24,0            329         3006,1
          619,0         655,27          -5,73         100,00           24,1            329         3011,1
          620,0         656,08          -5,82         100,00           24,3            328         3001,4
          621,0         655,70          -5,85         100,00           24,4            328         3006,0
          622,0         655,30          -5,91         100,00           24,5            328         3010,7
          623,0         654,97          -5,95         100,00           24,7            328         3014,7
          624,0         654,64          -6,00         100,00           24,8            328         3018,7
          625,0         654,30          -6,04         100,00           24,9            328         3022,7
          626,0         653,97          -6,09         100,00           25,0            328         3026,7
          627,0         653,62          -6,11         100,00           25,1            328         3030,9
          628,0         653,24          -6,11         100,00           25,1            328         3035,5
          629,0         652,85          -6,13         100,00           25,1            328         3040,0
          630,0         652,47          -6,17         100,00           25,2            328         3044,6
          631,0         652,11          -6,22         100,00           25,2            328         3049,0
          632,0         651,74          -6,25         100,00           25,3            328         3053,4
          633,0         651,39          -6,26         100,00           25,5            327         3057,6
          634,0         651,03          -6,29         100,00           25,6            327         3062,0
          635,0         650,66          -6,25         100,00           25,7            327         3066,4
          636,0         650,28          -6,30         100,00           25,8            326         3071,0
          637,0         649,92          -6,36          99,86           25,8            326         3075,4
          638,0         649,55          -6,39          99,72           25,8            326         3079,8
          639,0         649,20          -6,37          99,58           25,7            325         3084,0
          640,0         648,86          -6,43          99,43           25,6            325         3088,1
          641,0         648,52          -6,46         100,00           25,5            325         3092,1
          642,0         648,19          -6,48         100,00           25,5            325         3096,1
          643,0         647,86          -6,51         100,00           25,4            325         3100,1
          644,0         647,53          -6,54         100,00           25,3            325         3104,1
          645,0         647,20          -6,57          99,96           25,3            325         3108,1
          646,0         646,86          -6,58          99,91           25,2            325         3112,3
          647,0         646,49          -6,61          99,87           25,1            325         3116,7
          648,0         646,10          -6,62          99,63           25,1            325         3121,5
          649,0         645,68          -6,57          99,60           25,1            325         3126,5
          650,0         645,27          -6,55          99,40           25,2            325         3131,5
          651,0         644,88          -6,62          99,04           25,3            325         3136,2
          652,0         644,48          -6,71          99,68           25,4            326         3141,0
          653,0         644,12          -6,76          99,53           25,6            326         3145,4
          654,0         643,77          -6,80          99,18           25,7            326         3149,6
          655,0         643,43          -6,82          99,63           25,8            326         3153,8
          656,0         643,10          -6,87          99,44           25,8            326         3157,8
          657,0         642,79          -6,92          99,08           25,8            326         3161,6
          658,0         642,46          -6,97          99,42           25,8            326         3165,6
          659,0         642,15          -7,10          99,02           25,8            326         3169,4
          660,0         641,85          -7,24          98,62           25,8            325         3173,0
          661,0         641,56          -7,31          98,76           25,8            325         3176,6
          662,0         641,28          -7,32          98,99           25,8            325         3180,0
          663,0         641,00          -7,35          98,16           25,8            325         3183,4
          664,0         640,70          -7,36          97,19           25,8            325         3186,9
          665,0         640,39          -7,39          97,55           25,9            325         3190,7
          666,0         640,06          -7,43          98,27           25,9            325         3194,7
          667,0         639,74          -7,45          98,08           25,8            325         3198,7
          668,0         639,44          -7,46          97,62           25,8            325         3202,3
          669,0         639,16          -7,46          97,80           25,8            325         3205,7
          670,0         638,90          -7,50          97,59           25,8            325         3208,9
          671,0         638,64          -7,52          97,19           25,8            325         3212,1
          672,0         638,35          -7,53          97,84           25,7            325         3215,7
          673,0         638,02          -7,53          97,64           25,7            326         3219,7
          674,0         637,66          -7,54          96,70           25,6            326         3224,1
          675,0         637,27          -7,58          97,87           25,6            326         3228,9
          676,0         636,87          -7,59          97,42           25,6            326         3233,6
          677,0         636,48          -7,56          96,97           25,6            326         3238,4
          678,0         636,11          -7,52          97,37           25,6            327         3243,0
          679,0         635,75          -7,50          97,47           25,6            327         3247,4
          680,0         635,41          -7,55          96,77           25,7            327         3251,6
          681,0         635,07          -7,61          97,39           25,7            327         3255,8
          682,0         634,74          -7,65          96,48           25,8            327         3259,8
          683,0         634,40          -7,70          95,86           25,8            327         3264,0
          684,0         634,06          -7,70          96,22           25,8            326         3268,2
          685,0         633,70          -7,70          97,22           25,8            326         3272,6
          686,0         633,33          -7,71          96,98           25,8            326         3277,2
          687,0         632,95          -7,73          96,33           25,7            326         3281,7
          688,0         632,58          -7,74          96,52           25,7            326         3286,3
          689,0         632,21          -7,77          96,02           25,6            326         3290,9
          690,0         631,85          -7,78          95,07           25,6            326         3295,3
          691,0         631,49          -7,80          95,34           25,5            326         3299,7
          692,0         631,12          -7,85          95,79           25,4            326         3304,3
          693,0         630,77          -7,87          95,75           25,4            326         3308,7
          694,0         630,41          -7,91          95,00           25,3            325         3313,1
          695,0         630,05          -7,94          95,65           25,2            325         3317,5
          696,0         629,70          -7,98          96,20           25,2            325         3321,9
          697,0         629,33          -8,02          95,81           25,1            325         3326,4
          698,0         628,94          -8,06          95,06           25,0            324         3331,2
          699,0         628,54          -8,07          95,44           24,8            324         3336,2
          700,0         628,13          -8,11          96,28           24,8            324         3341,2
          701,0         627,73          -8,15          95,74           24,7            324         3346,2
          702,0         627,34          -8,18          94,74           24,8            324         3351,0
          703,0         626,94          -8,21          95,11           24,8            324         3356,0
          704,0         626,52          -8,28          95,65           24,8            324         3361,2
          705,0         626,09          -8,31          94,70           24,9            324         3366,6
          706,0         625,65          -8,31          94,05           24,9            324         3372,0
          707,0         625,24          -8,30          93,85           24,9            324         3377,1
          708,0         624,83          -8,30          94,82           25,0            324         3382,1
          709,0         624,46          -8,29          94,58           25,0            324         3386,7
          710,0         624,10          -8,30          93,82           25,0            323         3391,3
          711,0         623,71          -8,34          94,94           25,0            323         3396,1
          712,0         623,28          -8,40          94,77           25,0            323         3401,5
          713,0         622,85          -8,59          94,45           25,1            323         3406,9
          714,0         622,40          -8,72          95,35           25,1            323         3412,5
          715,0         621,96          -8,75          94,16           25,3            323         3417,9
          716,0         621,53          -8,89          93,11           25,4            323         3423,2
          717,0         621,12          -8,90          92,60           25,5            323         3428,4
          718,0         620,70          -8,90          93,05           25,6            323         3433,6
          719,0         620,27          -8,89          94,15           25,7            322         3439,0
          720,0         619,84          -8,92          94,07           25,8            322         3444,4
          721,0         619,46          -8,98          93,67           25,9            322         3449,2
          722,0         619,10          -9,02          94,44           26,0            322         3453,6
          723,0         618,75          -9,05          93,59           26,1            322         3458,0
          724,0         618,42          -9,03          92,57           26,3            322         3462,2
          725,0         618,08          -9,09          92,92           26,5            322         3466,3
          726,0         617,73          -9,14          94,07           26,7            322         3470,7
          727,0         617,37          -9,18          93,56           26,9            322         3475,3
          728,0         617,02          -9,22          92,93           27,1            322         3479,7
          729,0         616,68          -9,22          93,58           27,3            322         3483,9
          730,0         616,33          -9,22          94,33           27,5            322         3488,3
          731,0         616,00          -9,22          94,74           27,6            322         3492,5
          732,0         615,70          -9,29          93,99           27,7            322         3496,3
          733,0         615,41          -9,33          95,14           27,9            322         3499,9
          734,0         615,14          -9,36          94,24           28,0            322         3503,3
          735,0         614,89          -9,37          93,22           28,2            322         3506,5
          736,0         614,62          -9,39          92,77           28,3            322         3509,9
          737,0         614,37          -9,43          92,67           28,5            322         3513,0
          738,0         614,11          -9,47          93,39           28,7            322         3516,2
          739,0         613,84          -9,51          93,28           28,8            323         3519,6
          740,0         613,59          -9,53          92,51           28,9            323         3522,8
          741,0         613,35          -9,57          92,94           28,9            323         3525,8
          742,0         613,08          -9,58          93,19           28,8            322         3529,2
          743,0         612,81          -9,59          92,94           28,7            322         3532,6
          744,0         612,54          -9,60          91,58           28,7            322         3536,0
          745,0         612,26          -9,62          91,97           28,6            321         3539,6
          746,0         611,96          -9,65          92,92           28,6            321         3543,4
          747,0         611,66          -9,69          92,39           28,7            320         3547,2
          748,0         611,34          -9,73          91,71           28,7            320         3551,2
          749,0         611,03          -9,75          92,42           28,7            320         3555,2
          750,0         610,73          -9,73          93,01           28,7            320         3558,9
          751,0         610,43          -9,74          93,16           28,8            320         3562,7
          752,0         610,13          -9,76          92,16           28,8            320         3566,5
          753,0         609,81          -9,78          93,09           28,9            320         3570,5
          754,0         609,51          -9,82          93,71           29,0            320         3574,3
          755,0         609,21          -9,83          92,97           29,0            320         3578,1
          756,0         608,91          -9,85          91,86           29,0            320         3581,9
          757,0         608,60          -9,87          91,86           28,9            319         3585,9
          758,0         608,30          -9,92          92,64           28,8            319         3589,7
          759,0         607,99          -9,93          93,23           28,7            319         3593,7
          760,0         607,66          -9,96          92,33           28,5            319         3597,9
          761,0         607,31          -9,98          91,33           28,4            319         3602,2
          762,0         606,98         -10,03          91,72           28,3            319         3606,4
          763,0         606,67         -10,07          92,06           28,2            319         3610,4
          764,0         606,35         -10,10          92,96           28,1            319         3614,4
          765,0         606,04         -10,11          91,91           27,9            318         3618,4
          766,0         605,73         -10,15          91,63           27,8            318         3622,4
          767,0         605,41         -10,17          91,66           27,6            318         3626,4
          768,0         605,08         -10,21          92,63           27,5            318         3630,6
          769,0         604,75         -10,24          92,18           27,4            318         3634,8
          770,0         604,43         -10,26          91,56           27,3            318         3639,0
          771,0         604,10         -10,29          92,48           27,3            318         3643,2
          772,0         603,75         -10,33          93,11           27,3            317         3647,5
          773,0         603,39         -10,37          92,43           27,3            317         3652,1
          774,0         603,02         -10,43          91,30           27,3            317         3656,9
          775,0         602,64         -10,45          91,18           27,4            317         3661,7
          776,0         602,25         -10,48          91,86           27,4            316         3666,7
          777,0         601,86         -10,50          93,04           27,4            316         3671,7
          778,0         601,47         -10,53          92,09           27,3            316         3676,7
          779,0         601,08         -10,56          91,27           27,3            315         3681,7
          780,0         600,68         -10,60          92,06           27,3            315         3686,9
          781,0         600,31         -10,63          92,66           27,3            315         3691,6
          782,0         599,93         -10,65          91,87           27,4            315         3696,4
          783,0         599,59         -10,69          91,04           27,5            315         3700,8
          784,0         599,26         -10,72          90,98           27,6            315         3705,0
          785,0         598,94         -10,75          91,16           27,8            316         3709,2
          786,0         598,61         -10,78          92,19           27,9            316         3713,4
          787,0         598,28         -10,81          92,16           27,9            316         3717,6
          788,0         597,93         -10,85          90,50           28,0            316         3722,2
          789,0         597,56         -10,88          91,08           28,0            316         3727,0
          790,0         597,20         -10,93          91,57           28,0            316         3731,6
          791,0         596,83         -10,98          92,19           28,0            316         3736,3
          792,0         596,44         -11,01          92,02           28,0            316         3741,3
          793,0         596,05         -11,04          90,81           28,0            315         3746,3
          794,0         595,67         -11,07          90,66           28,0            315         3751,3
          795,0         595,26         -11,10          91,59           28,1            315         3756,5
          796,0         594,85         -11,13          92,21           28,2            314         3761,9
          797,0         594,43         -11,16          91,49           28,3            314         3767,3
          798,0         594,00         -11,19          90,42           28,4            314         3772,9
          799,0         593,56         -11,24          90,36           28,5            314         3778,5
          800,0         593,12         -11,28          91,25           28,6            315         3784,2
          801,0         592,67         -11,31          92,54           28,6            315         3790,0
          802,0         592,22         -11,33          91,33           28,6            315         3795,8
          803,0         591,79         -11,37          90,72           28,6            315         3801,4
          804,0         591,35         -11,43          90,72           28,7            315         3807,2
          805,0         590,89         -11,49          91,02           28,8            315         3813,2
          806,0         590,42         -11,52          92,11           29,0            315         3819,2
          807,0         589,96         -11,55          91,32           29,1            315         3825,1
          808,0         589,52         -11,57          90,06           29,3            315         3830,9
          809,0         589,11         -11,62          89,90           29,5            315         3836,3
          810,0         588,74         -11,68          90,62           29,6            314         3841,1
          811,0         588,38         -11,73          91,53           29,7            314         3845,7
          812,0         588,03         -11,80          90,74           29,8            314         3850,3
          813,0         587,66         -11,87          89,48           29,8            314         3855,1
          814,0         587,27         -11,93          89,87           29,8            314         3860,3
          815,0         586,85         -11,93          90,59           29,9            314         3865,7
          816,0         586,46         -11,94          91,15           30,0            314         3870,8
          817,0         586,10         -11,95          90,55           30,2            314         3875,4
          818,0         585,78         -11,95          89,48           30,3            314         3879,6
          819,0         585,51         -12,00          90,27           30,5            314         3883,2
          820,0         585,27         -12,08          90,86           30,7            314         3886,4
          821,0         585,04         -12,15          92,28           30,9            314         3889,4
          822,0         584,78         -12,16          91,05           31,0            314         3892,8
          823,0         584,50         -12,18          89,62           31,0            314         3896,4
          824,0         584,21         -12,20          90,15           30,9            314         3900,2
          825,0         583,91         -12,22          90,51           30,9            314         3904,2
          826,0         583,59         -12,27          91,78           30,9            314         3908,4
          827,0         583,27         -12,28          91,49           30,9            313         3912,5
          828,0         582,95         -12,33          90,04           31,0            313         3916,7
          829,0         582,64         -12,34          90,62           31,2            313         3920,7
          830,0         582,33         -12,38          90,91           31,4            313         3924,9
          831,0         582,01         -12,38          90,12           31,7            313         3929,1
          832,0         581,70         -12,37          88,66           31,9            313         3933,1
          833,0         581,40         -12,38          89,06           32,0            313         3937,1
          834,0         581,08         -12,37          90,10           32,2            313         3941,3
          835,0         580,78         -12,38          90,72           32,3            313         3945,3
          836,0         580,46         -12,41          90,23           32,3            313         3949,5
          837,0         580,13         -12,45          88,94           32,4            313         3953,8
          838,0         579,81         -12,48          88,88           32,5            313         3958,0
          839,0         579,47         -12,52          89,82           32,5            312         3962,4
          840,0         579,13         -12,56          90,60           32,6            312         3967,0
          841,0         578,78         -12,56          90,84           32,7            312         3971,6
          842,0         578,43         -12,59          89,25           32,9            312         3976,2
          843,0         578,05         -12,62          90,01           33,1            312         3981,2
          844,0         577,69         -12,66          90,68           33,2            312         3986,0
          845,0         577,33         -12,69          91,38           33,4            312         3990,8
          846,0         576,97         -12,73          90,57           33,5            312         3995,6
          847,0         576,60         -12,76          89,26           33,5            312         4000,3
          848,0         576,24         -12,81          89,09           33,5            312         4005,1
          849,0         575,88         -12,84          89,85           33,5            312         4009,9
          850,0         575,55         -12,87          91,10           33,5            312         4014,3
          851,0         575,23         -12,89          90,18           33,6            312         4018,5
          852,0         574,93         -12,92          89,48           33,6            312         4022,5
          853,0         574,63         -12,94          90,37           33,7            312         4026,5
          854,0         574,32         -12,98          90,93           33,7            312         4030,7
          855,0         573,97         -12,99          90,33           33,7            312         4035,3
          856,0         573,61         -13,03          88,95           33,7            311         4040,0
          857,0         573,24         -13,06          88,43           33,6            311         4045,0
          858,0         572,85         -13,11          89,29           33,6            311         4050,2
          859,0         572,46         -13,13          89,93           33,6            311         4055,4
          860,0         572,05         -13,17          90,72           33,7            311         4060,8
          861,0         571,65         -13,18          90,94           33,8            311         4066,2
          862,0         571,24         -13,21          88,80           33,8            311         4071,6
          863,0         570,87         -13,25          88,29           33,9            311         4076,6
          864,0         570,50         -13,28          89,13           33,9            311         4081,5
          865,0         570,14         -13,29          89,69           33,8            311         4086,3
          866,0         569,78         -13,33          90,97           33,8            311         4091,1
          867,0         569,41         -13,38          90,34           33,8            311         4096,1
          868,0         569,02         -13,42          87,99           33,8            311         4101,3
          869,0         568,62         -13,47          87,66           33,8            311         4106,7
          870,0         568,20         -13,49          88,00           33,8            311         4112,3
          871,0         567,77         -13,52          88,97           33,8            311         4118,1
          872,0         567,35         -13,55          89,82           33,8            311         4123,6
          873,0         566,92         -13,59          90,71           33,7            311         4129,4
          874,0         566,50         -13,62          90,42           33,6            311         4135,0
          875,0         566,10         -13,66          88,92           33,5            311         4140,4
          876,0         565,71         -13,71          88,46           33,4            311         4145,6
          877,0         565,31         -13,75          89,07           33,5            311         4151,0
          878,0         564,91         -13,79          89,48           33,5            311         4156,4
          879,0         564,50         -13,83          90,73           33,6            311         4162,0
          880,0         564,08         -13,87          89,45           33,8            311         4167,5
          881,0         563,67         -13,91          88,45           33,9            311         4173,1
          882,0         563,27         -13,93          88,11           33,9            311         4178,5
          883,0         562,89         -13,97          89,12           33,9            311         4183,7
          884,0         562,50         -14,02          89,66           33,8            311         4188,9
          885,0         562,12         -14,06          90,37           33,7            311         4194,1
          886,0         561,72         -14,10          89,65           33,6            311         4199,5
          887,0         561,30         -14,16          87,95           33,6            311         4205,1
          888,0         560,89         -14,17          88,10           33,7            311         4210,6
          889,0         560,49         -14,21          88,12           33,8            311         4216,0
          890,0         560,10         -14,25          89,02           33,9            311         4221,4
          891,0         559,70         -14,28          89,59           34,0            311         4226,8
          892,0         559,32         -14,31          89,29           34,0            311         4232,0
          893,0         558,95         -14,34          88,45           33,9            311         4237,0
          894,0         558,60         -14,37          89,44           33,9            311         4241,8
          895,0         558,24         -14,40          89,97           33,9            311         4246,6
          896,0         557,92         -14,43          89,45           33,9            311         4250,9
          897,0         557,60         -14,47          88,13           33,9            311         4255,3
          898,0         557,26         -14,49          87,96           33,9            311         4259,9
          899,0         556,89         -14,53          88,87           33,8            311         4264,9
          900,0         556,53         -14,56          89,43           33,7            311         4269,9
          901,0         556,15         -14,58          88,64           33,6            311         4275,1
          902,0         555,77         -14,59          87,08           33,7            311         4280,3
          903,0         555,37         -14,63          87,57           33,7            311         4285,7
          904,0         554,99         -14,65          88,02           33,9            311         4290,8
          905,0         554,62         -14,70          89,32           34,0            311         4295,8
          906,0         554,26         -14,73          88,78           34,1            311         4300,8
          907,0         553,91         -14,76          87,48           34,2            310         4305,6
          908,0         553,57         -14,80          87,41           34,2            310         4310,2
          909,0         553,25         -14,83          88,56           34,1            310         4314,6
          910,0         552,92         -14,85          89,95           34,0            310         4319,2
          911,0         552,58         -14,88          88,59           34,0            310         4323,8
          912,0         552,22         -14,90          87,07           34,0            310         4328,8
          913,0         551,85         -14,92          86,84           34,1            310         4333,7
          914,0         551,49         -14,95          87,82           34,2            310         4338,7
          915,0         551,13         -14,98          89,21           34,3            310         4343,7
          916,0         550,76         -15,02          88,89           34,3            310         4348,7
          917,0         550,42         -15,07          87,39           34,2            310         4353,5
          918,0         550,07         -15,10          86,70           34,1            310         4358,3
          919,0         549,70         -15,13          87,53           34,0            310         4363,3
          920,0         549,34         -15,15          88,21           33,9            310         4368,3
          921,0         548,98         -15,18          89,03           33,8            310         4373,2
          922,0         548,63         -15,21          89,26           33,8            310         4378,0
          923,0         548,28         -15,24          86,84           33,9            310         4382,8
          924,0         547,95         -15,26          86,11           34,0            310         4387,4
          925,0         547,62         -15,29          86,82           34,1            310         4392,0
          926,0         547,29         -15,33          88,03           34,2            310         4396,6
          927,0         546,95         -15,36          88,76           34,1            310         4401,2
          928,0         546,64         -15,40          88,36           34,0            310         4405,6
          929,0         546,32         -15,44          87,17           33,9            310         4410,0
          930,0         546,00         -15,48          87,25           33,9            309         4414,3
          931,0         545,68         -15,51          88,37           33,8            309         4418,7
          932,0         545,35         -15,56          88,92           33,8            309         4423,3
          933,0         545,02         -15,59          88,20           33,9            309         4427,9
          934,0         544,68         -15,64          86,32           33,9            309         4432,7
          935,0         544,34         -15,68          86,39           34,0            309         4437,3
          936,0         544,03         -15,73          86,47           34,0            309         4441,7
          937,0         543,71         -15,80          87,69           34,0            309         4446,1
          938,0         543,40         -15,85          89,11           34,1            309         4450,5
          939,0         543,08         -15,90          88,55           34,1            309         4454,8
          940,0         542,75         -15,92          86,81           34,2            309         4459,4
          941,0         542,42         -15,93          85,80           34,2            309         4464,0
          942,0         542,10         -15,96          86,18           34,1            309         4468,4
          943,0         541,77         -15,98          87,27           34,1            309         4473,0
          944,0         541,46         -16,00          87,90           34,1            309         4477,4
          945,0         541,14         -16,03          88,64           34,0            309         4481,8
          946,0         540,83         -16,04          88,32           34,0            309         4486,2
          947,0         540,51         -16,05          86,81           34,0            309         4490,6
          948,0         540,20         -16,08          86,32           33,9            309         4494,9
          949,0         539,88         -16,11          87,35           33,8            310         4499,3
          950,0         539,57         -16,14          88,13           33,7            310         4503,7
          951,0         539,25         -16,17          89,06           33,6            309         4508,1
          952,0         538,94         -16,20          89,04           33,4            309         4512,5
          953,0         538,63         -16,23          87,72           33,3            309         4516,9
